yr	type	reportingCountry	partnerCountry	commodity	TradeValue
2009	Import	Viet Nam	USA	"Articles of stone, plaster, cement, asbestos, mica or similar materials"	1804372
2009	Export	Viet Nam	USA	"Articles of stone, plaster, cement, asbestos, mica or similar materials"	6403831
2009	Import	Viet Nam	USA	Ceramic products	4488535
2009	Export	Viet Nam	USA	Ceramic products	29403942
2009	Import	Viet Nam	USA	Glass and glassware	2741036
2009	Export	Viet Nam	USA	Glass and glassware	40107329
2009	Import	Viet Nam	USA	"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals cladwith precious metal, and articles thereof; imitation jewellery; coin"	20623668
2009	Export	Viet Nam	USA	"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals cladwith precious metal, and articles thereof; imitation jewellery; coin"	35134977
2009	Import	Viet Nam	USA	Iron and steel	260932702
2009	Export	Viet Nam	USA	Iron and steel	5404007
2009	Import	Viet Nam	USA	Articles of iron or steel	49845046
2009	Export	Viet Nam	USA	Articles of iron or steel	95467395
2009	Import	Viet Nam	USA	Copper and articles thereof	2101358
2009	Export	Viet Nam	USA	Copper and articles thereof	3859482
2009	Import	Viet Nam	USA	Nickel and articles thereof	377394
2009	Import	Viet Nam	USA	Aluminum and articles thereof	7972888
2009	Export	Viet Nam	USA	Aluminum and articles thereof	6981725
2009	Import	Viet Nam	USA	Lead and articles thereof	581300
2009	Import	Viet Nam	USA	Zinc and articles thereof	119276
2009	Export	Viet Nam	USA	Zinc and articles thereof	45297
2009	Import	Viet Nam	USA	Tin and articles thereof	13491
2009	Export	Viet Nam	USA	Tin and articles thereof	88449
2009	Import	Viet Nam	USA	Other base metals; cermets; articles thereof	2026874
2009	Export	Viet Nam	USA	Other base metals; cermets; articles thereof	355658
2009	Import	Viet Nam	USA	"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal"	7016180
2009	Export	Viet Nam	USA	"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal"	39255988
2009	Import	Viet Nam	USA	Miscellaneous articles of base metal	3677015
2009	Export	Viet Nam	USA	Miscellaneous articles of base metal	10491926
2009	Import	Viet Nam	USA	"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof"	460805224
2009	Export	Viet Nam	USA	"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof"	400475385
2009	Import	Viet Nam	USA	"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles"	235323381
2009	Export	Viet Nam	USA	"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles"	653886878
2009	Import	Viet Nam	USA	"Railway or tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds"	53427
2009	Import	Viet Nam	USA	"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof"	277282223
2009	Export	Viet Nam	USA	"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof"	58141438
2009	Import	Viet Nam	USA	"Aircraft, spacecraft, and parts thereof"	2098847
2009	Export	Viet Nam	USA	"Aircraft, spacecraft, and parts thereof"	1433116
2009	Import	Viet Nam	USA	"Ships, boats and floating structures"	2097477
2009	Export	Viet Nam	USA	"Ships, boats and floating structures"	55188211
2009	Import	Viet Nam	USA	"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof"	166963612
2009	Export	Viet Nam	USA	"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof"	33565540
2009	Import	Viet Nam	USA	Clocks and watches and parts thereof	426279
2009	Export	Viet Nam	USA	Clocks and watches and parts thereof	27910
2009	Import	Viet Nam	USA	Musical instruments; parts and accessories of such articles	263378
2009	Export	Viet Nam	USA	Musical instruments; parts and accessories of such articles	4644649
2009	Import	Viet Nam	USA	Arms and ammunition; parts and accessories thereof	4424759
2009	Import	Viet Nam	USA	"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings"	2171458
2009	Export	Viet Nam	USA	"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings"	1121052511
2009	Import	Viet Nam	USA	"Toys, games and sports requisites; parts and accessories thereof"	3491076
2009	Export	Viet Nam	USA	"Toys, games and sports requisites; parts and accessories thereof"	82897172
2009	Import	Viet Nam	USA	Miscellaneous manufactured articles	3254787
2009	Export	Viet Nam	USA	Miscellaneous manufactured articles	16143235
2009	Export	Viet Nam	USA	"Works of art, collectors' pieces and antiques"	167603
2009	Import	Viet Nam	USA	Commodities not specified according to kind	1737301
2009	Export	Viet Nam	USA	Commodities not specified according to kind	245636
2010	Import	Viet Nam	USA	Live animals; animal products	2144990
2010	Export	Viet Nam	USA	Live animals; animal products	1093618
2010	Import	Viet Nam	USA	Meat and edible meat offal	63542970
2010	Export	Viet Nam	USA	Meat and edible meat offal	408463
2010	Import	Viet Nam	USA	"Fish and crustaceans, molluscs and other acquatic invertebrates"	16132270
2010	Export	Viet Nam	USA	"Fish and crustaceans, molluscs and other acquatic invertebrates"	679674269
2010	Import	Viet Nam	USA	"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included"	146343660
2010	Export	Viet Nam	USA	"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included"	50144472
2010	Import	Viet Nam	USA	"Products of animal origin, not elsewhere specified or included"	13885260
2010	Export	Viet Nam	USA	"Products of animal origin, not elsewhere specified or included"	143854
2010	Import	Viet Nam	USA	"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage"	7470
2010	Export	Viet Nam	USA	"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage"	701114
2010	Import	Viet Nam	USA	Edible vegetables and certain roots and tubers	9054340
2010	Export	Viet Nam	USA	Edible vegetables and certain roots and tubers	2999426
2010	Import	Viet Nam	USA	Edible fruit and nuts; peel of citrus fruit or melons	20469170
2010	Export	Viet Nam	USA	Edible fruit and nuts; peel of citrus fruit or melons	367070085
2010	Import	Viet Nam	USA	"Coffee, tea, maté and spices"	225940
2010	Export	Viet Nam	USA	"Coffee, tea, maté and spices"	319223459
2010	Import	Viet Nam	USA	Cereals	46084200
2010	Export	Viet Nam	USA	Cereals	9103707
2010	Import	Viet Nam	USA	Products of the milling industry; malt; starches; inulin; wheat gluten	1348910
2010	Export	Viet Nam	USA	Products of the milling industry; malt; starches; inulin; wheat gluten	863778
2010	Import	Viet Nam	USA	"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder"	95452490
2010	Export	Viet Nam	USA	"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder"	2453929
2010	Import	Viet Nam	USA	"Lac; gums, resins and other vegetable saps and extracts"	7240420
2010	Export	Viet Nam	USA	Vegetable plaiting materials; vegetable products not elsewhere specified or included	14512
2010	Import	Viet Nam	USA	Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes	40451860
2010	Export	Viet Nam	USA	Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes	939825
2010	Import	Viet Nam	USA	"Preparations of meat, of fish or of crustaceans, molluscs or other aquatic invertebrates"	235580
2010	Export	Viet Nam	USA	"Preparations of meat, of fish or of crustaceans, molluscs or other aquatic invertebrates"	280495287
2010	Import	Viet Nam	USA	Sugars and sugar confectionery	25701720
2010	Export	Viet Nam	USA	Sugars and sugar confectionery	1686027
2010	Import	Viet Nam	USA	Cocoa and cocoa preparations	459940
2010	Export	Viet Nam	USA	Cocoa and cocoa preparations	833971
2010	Import	Viet Nam	USA	"Preparations of cereals, flour, starch or milk; pastrycooks' products"	2126990
2010	Export	Viet Nam	USA	"Preparations of cereals, flour, starch or milk; pastrycooks' products"	22375804
2010	Import	Viet Nam	USA	"Preparations of vegetables, fruit, nuts or other parts of plants"	6544620
2010	Export	Viet Nam	USA	"Preparations of vegetables, fruit, nuts or other parts of plants"	27114289
2010	Import	Viet Nam	USA	Miscellaneous edible preparations	23185870
2010	Export	Viet Nam	USA	Miscellaneous edible preparations	8379905
2010	Import	Viet Nam	USA	"Beverages, spirits and vinegar"	1814570
2010	Export	Viet Nam	USA	"Beverages, spirits and vinegar"	3000077
2010	Import	Viet Nam	USA	Residues and waste from the food industries; prepared animal fodder	357500370
2010	Export	Viet Nam	USA	Residues and waste from the food industries; prepared animal fodder	1110118
2010	Import	Viet Nam	USA	Tobacco and manufactured tobacco substitutes	9924560
2010	Export	Viet Nam	USA	Tobacco and manufactured tobacco substitutes	491765
2010	Import	Viet Nam	USA	"Salt; sulphur; earths and stone; plastering materials, lime and cement"	4673050
2010	Export	Viet Nam	USA	"Salt; sulphur; earths and stone; plastering materials, lime and cement"	1042014
2010	Import	Viet Nam	USA	"Ores, slag and ash"	7299160
2010	Export	Viet Nam	USA	"Ores, slag and ash"	46712
2010	Import	Viet Nam	USA	"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"	12686270
2010	Export	Viet Nam	USA	"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"	367618262
2010	Import	Viet Nam	USA	"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes"	29041440
2010	Export	Viet Nam	USA	"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes"	9740432
2010	Import	Viet Nam	USA	Organic chemicals	53517830
2010	Export	Viet Nam	USA	Organic chemicals	5893020
2010	Import	Viet Nam	USA	Pharmaceutical products	61568520
2010	Export	Viet Nam	USA	Pharmaceutical products	170986
2010	Import	Viet Nam	USA	Fertilisers	9515900
2010	Import	Viet Nam	USA	"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks"	26529030
2010	Export	Viet Nam	USA	"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks"	592009
2010	Import	Viet Nam	USA	"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"	16063720
2010	Export	Viet Nam	USA	"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"	1346533
2010	Import	Viet Nam	USA	"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificialwaxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, \dental waxes\"" and dental preparations with a basis o"""	17235660
2010	Export	Viet Nam	USA	"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificialwaxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, \dental waxes\"" and dental preparations with a basis o"""	128328644
2010	Import	Viet Nam	USA	Albuminoidal substances; modified starches; glues; enzymes	16226010
2010	Export	Viet Nam	USA	Albuminoidal substances; modified starches; glues; enzymes	210739
2010	Import	Viet Nam	USA	Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations	146860
2010	Export	Viet Nam	USA	Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations	1500
2010	Import	Viet Nam	USA	Photographic or cinematographic goods	15336980
2010	Export	Viet Nam	USA	Photographic or cinematographic goods	13128
2010	Import	Viet Nam	USA	Miscellaneous chemical products	72529300
2010	Export	Viet Nam	USA	Miscellaneous chemical products	10479979
2010	Import	Viet Nam	USA	Plastics and articles thereof	181144510
2010	Export	Viet Nam	USA	Plastics and articles thereof	114604760
2010	Import	Viet Nam	USA	Rubber and articles thereof	30881000
2010	Export	Viet Nam	USA	Rubber and articles thereof	162265166
2010	Import	Viet Nam	USA	Raw hides and skins(other than furskins) and leather	105781390
2010	Export	Viet Nam	USA	Raw hides and skins(other than furskins) and leather	210202
2010	Import	Viet Nam	USA	"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)"	645470
2010	Export	Viet Nam	USA	"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)"	270850844
2010	Import	Viet Nam	USA	Furskins and artificial fur; manufactures thereof	22980
2010	Export	Viet Nam	USA	Furskins and artificial fur; manufactures thereof	188414
2010	Import	Viet Nam	USA	Wood and articles of wood; wood charcoal	150640890
2010	Export	Viet Nam	USA	Wood and articles of wood; wood charcoal	39294282
2010	Import	Viet Nam	USA	Cork and articles of cork	17400
